Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2016,BMW,X5,21938 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 300
2022,Toyota,Camry,16854 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2005,BMW,525,188576 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 8 500
2019,BMW,X3,17348 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 300
2021,Jeep,Compass,16394 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 200
2017,Cadillac,CT6,79546 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 14 000
2021,Kia,Rio,14101 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 400
2017,BMW,X6,19938 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 400
2002,BMW,325,200000 մղոն , Սեդան, Ավտոմատ, Ձախ, Գազ, Արծաթագույն, Մաքսազերծված,$ 7 000
2017,Toyota,Highlander,66000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 400
2016,Jeep,Compass,23914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 700
1998,Mitsubishi,Pajero,230000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կանաչ, Մաքսազերծված,֏ 3 500 000
2017,Hyundai,Elantra,38100 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 800
2019,Hyundai,Tucson,18246 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 100
2016,Honda,CR-V,22947 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 400
2008,Lexus,LS 460,100000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 12 500
2017,Lexus,RX 450h,18345 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 15 200
2009,Ford,Transit,176000 կմ , Ֆուրգոն, Մեխանիկական, Ձախ, Դիզել, Սպիտակ, Մաքսազերծված,Պայմ.
2020,Nissan,Sentra,24300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 000
2021,Jeep,Grand Cherokee,16732 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 22 200
2018,Hyundai,Elantra,29899 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 700
2022,BMW,330,7876 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 13 000
2018,Toyota,C-HR,77997 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 600
2018,Jeep,Grand Cherokee,18354 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 12 100
2019,Dodge,Charger,41000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 8 600
2019,Lexus,RX 350,18246 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 600
2018,Toyota,Camry,19354 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 300
2019,Toyota,Camry,55000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 21 000
2020,Kia,Forte,37000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 19 800
2020,Chevrolet,Traverse,18395 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 100
2018,Nissan,Sentra,20150 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 900
2008,Nissan,Armada,200000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սև, Մաքսազերծված,$ 18 000
2020,BMW,X5,19357 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 30 100
2018,Nissan,Versa,50525 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 300
2018,Acura,ILX,18964 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 100
2017,Nissan,Rogue,52000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 11 650
2017,Land,Rover Range Rover Evoque,41672 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 16 500
2016,Nissan,Maxima,21834 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 800
2016,Kia,Optima,22794 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 200
2021,Toyota,Highlander,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 20 500
2021,Ford,Bronco,8900 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Կանաչ, մաքսազերծված չ,$ 8 500
1998,Opel,Astra,200000 կմ , Ն, Հետչբեք, Մեխանիկական, Ձախ, Բենզին, Մաքսազերծված,$ 4 800
2010,Toyota,Camry,52000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 12 000
2016,Hyundai,85000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,,$ 3 400
2019,Kia,Sorento,17952 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 6 100
2016,Mazda,3,21975 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 600
2016,Toyota,Tundra,120000 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 700
2021,Lexus,RX 350,23294 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 29 000
2017,Honda,Odyssey,40000 կմ , Մինիվեն / Միկրոավտոբուս, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 000
2018,Toyota,C-HR,26000 մղոն , Ունիվերսալ, Վարիատոր, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 21 500
2018,Chevrolet,Cruze,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 200
2018,Mercedes-Benz,300,50731 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 14 000
2022,Toyota,Corolla,3900 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 10 500
2014,Toyota,Camry,57000 մղոն , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Սպիտակ, Մաքսազերծված,$ 12 200
2019,Honda,Accord,15252 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 100
2020,Cadillac,XT5,17700 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Բալագույն, Մաքսազերծված,$ 44 000
2018,Mazda,CX5,19354 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 5 500
2021,Nissan,Rogue,17935 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 200
2022,Toyota,Rav 4,15846 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 9 100
2006,BMW,530,207000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 8 000
2016,Mazda,6,78000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 22 500
2019,Honda,Accord,17642 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 400
2020,Kia,Optima,57000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 500
2016,Toyota,Tundra,23914 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2012,BMW,X6,60000 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 37 000
2017,Kia,Sorento,65796 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 14 500
2017,Chevrolet,Malibu,59521 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 100
2020,Maserati,Ghibli,18348 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 500
2015,Lexus,NX Turbo F Sport,86000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 31 900
2019,Lexus,ES 350,30000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 12 000
2019,Volkswagen,Atlas,62000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 9 500
2017,Mazda,6,80000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 13 500
2021,BMW,X6,8000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 23 600
2021,Hyundai,Sonata,5727 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 700
2018,Kia,Forte,18374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2016,Land,Rover Range Rover Sport,22731 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 21 700
2022,Hyundai,Elantra,4000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 28 900
2018,Chevrolet,Camaro,19375 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 900
2016,Honda,CR-V,23174 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 300
2021,Hyundai,Kona,30000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 5 200
2020,Nissan,Murano,19654 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 000
2021,Toyota,Rav 4,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 9 200
2017,Volkswagen,Jetta,68828 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 200
2018,Jeep,Grand Cherokee,17936 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2022,BMW,550,346 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 22 000
2019,Mercedes-Benz,E 300,18965 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 200
2006,Mercedes-Benz,GL 450,180000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 15 999
2018,Toyota,Corolla,19573 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 500
2021,Nissan,Rogue,44808 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 200
2018,Ford,Fiesta,50924 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2019,Nissan,Rogue,28300 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 13 000
2018,Volkswagen,Jetta,89000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, Մաքսազերծված,$ 16 800
2016,Volkswagen,Golf,46100 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 000
2018,Mazda,6,24551 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 400
2018,Chevrolet,Cruze,17952 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 200
2013,Toyota,Camry,113000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 14 400
2018,Nissan,Maxima,92300 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 5 000
2012,Nissan,Leaf,124000 կմ , Հետչբեք, Ավտոմատ, Ձախ, Էլեկտրական, Կապույտ, Մաքսազերծված,$ 7 200
2016,Toyota,Corolla,78000 կմ , Սեդան, Վարիատոր, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 15 500
2018,Hyundai,Sonata,18925 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 600
2022,Jeep,Cherokee,15972 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 100
2006,Hyundai,Tucson,100000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սև, Մաքսազերծված,$ 10 200
2018,Jeep,Renegade,17935 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 200
2018,Chevrolet,Equinox,64242 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 800
2020,Volkswagen,Jetta,17227 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 900
2017,Hyundai,Elantra,21963 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 200
2013,Land,Rover Range Rover Evoque,79000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, Մաքսազերծված,$ 28 000
2018,Toyota,Camry,119340 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 500
2019,Jeep,Compass,38000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 23 800
2021,Infiniti,QX80,13250 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 23 000
2021,BMW,M2,2300 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 30 000
2018,Toyota,Land Cruiser 200,150000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 35 000
2019,BMW,M4,13000 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 22 400
2018,Nissan,Rogue,67923 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 6 200
2020,BMW,430,34000 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 20 000
2019,Mazda,3,70216 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 8 300
2019,Kia,Sorento,40812 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 15 900
2019,Ford,Fiesta,56359 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 2 300
2019,Toyota,Camry,34000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 34 500
2022,Hyundai,Kona,4910 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Երկնագույն, մաքսազերծված չ,$ 6 900
2005,Nissan,Maxima,180000 կմ , Սեդան, Ավտոմատ, Ձախ, Գազ, Արծաթագույն, Մաքսազերծված,$ 7 200
2016,Jeep,Grand Cherokee,22815 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 8 100
2017,Toyota,Corolla,20000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 850
2022,Audi,A4,37000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 200
2021,Hyundai,Kona,44834 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 900
2019,Nissan,Altima,23928 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 900
2018,Land,Rover Discovery Sport,19937 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 935
2019,Hyundai,Veloster,58159 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 900
2020,Hyundai,Sonata,23469 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 000
2016,Honda,Accord,21762 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 600
2019,Hyundai,Kona,28393 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 13 000
2022,Volkswagen,ID.4,20 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, Մաքսազերծված,$ 36 200
2016,Honda,Pilot,23741 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 300
2008,BMW,328,115000 կմ , Կաբրիոլետ / Ռոդսթեր, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,Պայմ.
2017,Hyundai,Sonata,45258 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 800
2022,Cadillac,Escalade,15 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 210 000
2016,Honda,Civic,23715 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 800
2016,Toyota,Tundra,23547 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 12 300
2017,Land,Rover Discovery Sport,20000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 9 800
